CustomerID,CustomerName,Segment,Region
CUST02552,Customer 2552,Consumer,East
CUST02553,Customer 2553,Corporate,South
CUST02554,Customer 2554,SMB,South
CUST02555,Customer 2555,Consumer,West
CUST02556,Customer 2556,Corporate,Central
CUST02557,Customer 2557,Consumer,South
CUST02558,Customer 2558,Consumer,South
CUST02559,Customer 2559,Consumer,West
CUST02560,Customer 2560,Consumer,Central
CUST02561,Customer 2561,Corporate,Central
CUST02562,Customer 2562,Corporate,South
CUST02563,Customer 2563,Corporate,North
CUST02564,Customer 2564,Consumer,South
CUST02565,Customer 2565,Corporate,South
CUST02566,Customer 2566,Consumer,Central
CUST02567,Customer 2567,Consumer,North
CUST02568,Customer 2568,Consumer,East
CUST02569,Customer 2569,Corporate,Central
CUST02570,Customer 2570,SMB,Central
CUST02571,Customer 2571,Consumer,East
CUST02572,Customer 2572,Corporate,Central
CUST02573,Customer 2573,Corporate,North
CUST02574,Customer 2574,SMB,South
CUST02575,Customer 2575,Consumer,North
CUST02576,Customer 2576,Corporate,Central
CUST02577,Customer 2577,Corporate,Central
CUST02578,Customer 2578,SMB,North
CUST02579,Customer 2579,Consumer,North
CUST02580,Customer 2580,SMB,South
CUST02581,Customer 2581,Consumer,South
CUST02582,Customer 2582,SMB,West
CUST02583,Customer 2583,Consumer,North
CUST02584,Customer 2584,Consumer,West
CUST02585,Customer 2585,Consumer,East
CUST02586,Customer 2586,Consumer,South
CUST02587,Customer 2587,Consumer,North
CUST02588,Customer 2588,Consumer,Central
CUST02589,Customer 2589,Consumer,East
CUST02590,Customer 2590,Consumer,South
CUST02591,Customer 2591,Corporate,South
CUST02592,Customer 2592,SMB,Central
CUST02593,Customer 2593,Corporate,West
CUST02594,Customer 2594,Consumer,West
CUST02595,Customer 2595,Consumer,East
CUST02596,Customer 2596,SMB,Central
CUST02597,Customer 2597,Consumer,South
CUST02598,Customer 2598,Consumer,West
CUST02599,Customer 2599,SMB,South
CUST02600,Customer 2600,SMB,East
CUST02601,Customer 2601,Consumer,Central
CUST02602,Customer 2602,Corporate,Central
CUST02603,Customer 2603,Consumer,East
CUST02604,Customer 2604,Corporate,East
CUST02605,Customer 2605,Consumer,Central
CUST02606,Customer 2606,Consumer,Central
CUST02607,Customer 2607,Corporate,West
CUST02608,Customer 2608,Consumer,North
CUST02609,Customer 2609,Corporate,South
CUST02610,Customer 2610,Consumer,Central
CUST02611,Customer 2611,SMB,West
CUST02612,Customer 2612,SMB,West
CUST02613,Customer 2613,Consumer,East
CUST02614,Customer 2614,Corporate,South
CUST02615,Customer 2615,Consumer,South
CUST02616,Customer 2616,Consumer,West
CUST02617,Customer 2617,Consumer,South
CUST02618,Customer 2618,SMB,West
CUST02619,Customer 2619,SMB,West
CUST02620,Customer 2620,SMB,West
CUST02621,Customer 2621,SMB,South
CUST02622,Customer 2622,SMB,West
CUST02623,Customer 2623,Consumer,North
CUST02624,Customer 2624,SMB,North
CUST02625,Customer 2625,Corporate,South
CUST02626,Customer 2626,Consumer,North
CUST02627,Customer 2627,Corporate,Central
CUST02628,Customer 2628,Consumer,Central
CUST02629,Customer 2629,Consumer,North
CUST02630,Customer 2630,Consumer,West
CUST02631,Customer 2631,Consumer,East
CUST02632,Customer 2632,Consumer,West
CUST02633,Customer 2633,SMB,Central
CUST02634,Customer 2634,Corporate,East
CUST02635,Customer 2635,Consumer,North
CUST02636,Customer 2636,Consumer,North
CUST02637,Customer 2637,Consumer,South
CUST02638,Customer 2638,Consumer,Central
CUST02639,Customer 2639,SMB,East
CUST02640,Customer 2640,Consumer,South
CUST02641,Customer 2641,Corporate,North
CUST02642,Customer 2642,Corporate,Central
CUST02643,Customer 2643,Corporate,South
CUST02644,Customer 2644,SMB,West
CUST02645,Customer 2645,Consumer,West
CUST02646,Customer 2646,SMB,South
CUST02647,Customer 2647,Corporate,North
CUST02648,Customer 2648,Corporate,South
CUST02649,Customer 2649,Corporate,South
CUST02650,Customer 2650,SMB,West
CUST02651,Customer 2651,SMB,West
CUST02652,Customer 2652,Consumer,South
CUST02653,Customer 2653,SMB,East
CUST02654,Customer 2654,Corporate,North
CUST02655,Customer 2655,Consumer,South
CUST02656,Customer 2656,SMB,West
CUST02657,Customer 2657,Consumer,West
CUST02658,Customer 2658,Corporate,West
CUST02659,Customer 2659,Consumer,North
CUST02660,Customer 2660,Consumer,East
CUST02661,Customer 2661,SMB,South
CUST02662,Customer 2662,Consumer,Central
CUST02663,Customer 2663,Consumer,East
CUST02664,Customer 2664,Consumer,Central
CUST02665,Customer 2665,Consumer,North
CUST02666,Customer 2666,SMB,South
CUST02667,Customer 2667,SMB,West
CUST02668,Customer 2668,Consumer,South
CUST02669,Customer 2669,Corporate,East
CUST02670,Customer 2670,Consumer,East
CUST02671,Customer 2671,Corporate,Central
CUST02672,Customer 2672,Consumer,North
CUST02673,Customer 2673,Consumer,Central
CUST02674,Customer 2674,Consumer,South
CUST02675,Customer 2675,Corporate,South
CUST02676,Customer 2676,Consumer,East
CUST02677,Customer 2677,Consumer,South
CUST02678,Customer 2678,SMB,Central
CUST02679,Customer 2679,Corporate,Central
CUST02680,Customer 2680,Consumer,Central
CUST02681,Customer 2681,SMB,Central
CUST02682,Customer 2682,SMB,East
CUST02683,Customer 2683,Consumer,South
CUST02684,Customer 2684,Corporate,West
CUST02685,Customer 2685,Consumer,North
CUST02686,Customer 2686,Corporate,West
CUST02687,Customer 2687,Consumer,South
CUST02688,Customer 2688,Corporate,East
CUST02689,Customer 2689,Consumer,South
CUST02690,Customer 2690,Consumer,South
CUST02691,Customer 2691,SMB,North
CUST02692,Customer 2692,Consumer,South
CUST02693,Customer 2693,SMB,South
CUST02694,Customer 2694,SMB,South
CUST02695,Customer 2695,SMB,South
CUST02696,Customer 2696,Consumer,East
CUST02697,Customer 2697,SMB,South
CUST02698,Customer 2698,Consumer,West
CUST02699,Customer 2699,Consumer,North
CUST02700,Customer 2700,SMB,East
CUST02701,Customer 2701,Corporate,North
CUST02702,Customer 2702,Consumer,East
CUST02703,Customer 2703,Consumer,East
CUST02704,Customer 2704,SMB,East
CUST02705,Customer 2705,Corporate,South
CUST02706,Customer 2706,Consumer,East
CUST02707,Customer 2707,SMB,North
CUST02708,Customer 2708,Consumer,South
CUST02709,Customer 2709,Consumer,South
CUST02710,Customer 2710,Corporate,East
CUST02711,Customer 2711,SMB,South
CUST02712,Customer 2712,Consumer,West
CUST02713,Customer 2713,Consumer,South
CUST02714,Customer 2714,Consumer,South
CUST02715,Customer 2715,SMB,South
CUST02716,Customer 2716,Consumer,North
CUST02717,Customer 2717,Consumer,East
CUST02718,Customer 2718,SMB,West
CUST02719,Customer 2719,Consumer,West
CUST02720,Customer 2720,Corporate,South
CUST02721,Customer 2721,Consumer,North
CUST02722,Customer 2722,SMB,West
CUST02723,Customer 2723,Consumer,North
CUST02724,Customer 2724,Consumer,South
CUST02725,Customer 2725,Consumer,West
CUST02726,Customer 2726,Corporate,South
CUST02727,Customer 2727,Corporate,North
CUST02728,Customer 2728,Consumer,South
CUST02729,Customer 2729,Consumer,East
CUST02730,Customer 2730,SMB,North
CUST02731,Customer 2731,Consumer,East
CUST02732,Customer 2732,Consumer,South
CUST02733,Customer 2733,Corporate,South
CUST02734,Customer 2734,Consumer,South
CUST02735,Customer 2735,Consumer,West
CUST02736,Customer 2736,Consumer,South
CUST02737,Customer 2737,Consumer,West
CUST02738,Customer 2738,Consumer,South
CUST02739,Customer 2739,Corporate,North
CUST02740,Customer 2740,Corporate,South
CUST02741,Customer 2741,Consumer,East
CUST02742,Customer 2742,SMB,South
CUST02743,Customer 2743,Consumer,West
CUST02744,Customer 2744,Corporate,Central
CUST02745,Customer 2745,Consumer,West
CUST02746,Customer 2746,Corporate,East
CUST02747,Customer 2747,Consumer,East
CUST02748,Customer 2748,Consumer,East
CUST02749,Customer 2749,Consumer,South
CUST02750,Customer 2750,Consumer,West
CUST02751,Customer 2751,Consumer,West
CUST02752,Customer 2752,Corporate,South
CUST02753,Customer 2753,SMB,Central
CUST02754,Customer 2754,Consumer,West
CUST02755,Customer 2755,SMB,South
CUST02756,Customer 2756,Corporate,Central
CUST02757,Customer 2757,SMB,North
CUST02758,Customer 2758,Corporate,North
CUST02759,Customer 2759,Corporate,South
CUST02760,Customer 2760,Consumer,East
CUST02761,Customer 2761,Corporate,South
CUST02762,Customer 2762,SMB,Central
CUST02763,Customer 2763,Consumer,South
CUST02764,Customer 2764,Consumer,South
CUST02765,Customer 2765,Consumer,East
CUST02766,Customer 2766,SMB,North
CUST02767,Customer 2767,Consumer,West
CUST02768,Customer 2768,Corporate,South
CUST02769,Customer 2769,SMB,Central
CUST02770,Customer 2770,SMB,West
CUST02771,Customer 2771,Consumer,North
CUST02772,Customer 2772,Corporate,North
CUST02773,Customer 2773,SMB,North
CUST02774,Customer 2774,Consumer,Central
CUST02775,Customer 2775,Corporate,West
CUST02776,Customer 2776,Consumer,South
CUST02777,Customer 2777,Corporate,South
CUST02778,Customer 2778,Consumer,West
CUST02779,Customer 2779,Consumer,South
CUST02780,Customer 2780,Consumer,West
CUST02781,Customer 2781,Consumer,West
CUST02782,Customer 2782,Consumer,South
CUST02783,Customer 2783,Corporate,East
CUST02784,Customer 2784,Consumer,South
CUST02785,Customer 2785,Consumer,South
CUST02786,Customer 2786,Corporate,Central
CUST02787,Customer 2787,Corporate,West
CUST02788,Customer 2788,Consumer,West
CUST02789,Customer 2789,SMB,East
CUST02790,Customer 2790,Consumer,South
CUST02791,Customer 2791,SMB,West
CUST02792,Customer 2792,Consumer,East
CUST02793,Customer 2793,Corporate,North
CUST02794,Customer 2794,SMB,South
CUST02795,Customer 2795,SMB,East
CUST02796,Customer 2796,Corporate,West
CUST02797,Customer 2797,Corporate,South
CUST02798,Customer 2798,Consumer,West
CUST02799,Customer 2799,Corporate,South
CUST02800,Customer 2800,Corporate,South
CUST02801,Customer 2801,SMB,North
CUST02802,Customer 2802,Consumer,West
CUST02803,Customer 2803,Consumer,South
CUST02804,Customer 2804,Corporate,South
CUST02805,Customer 2805,Consumer,South
CUST02806,Customer 2806,Consumer,West
CUST02807,Customer 2807,Consumer,West
CUST02808,Customer 2808,Corporate,South
CUST02809,Customer 2809,Consumer,Central
CUST02810,Customer 2810,Consumer,North
CUST02811,Customer 2811,Consumer,North
CUST02812,Customer 2812,SMB,East
CUST02813,Customer 2813,Corporate,West
CUST02814,Customer 2814,Consumer,South
CUST02815,Customer 2815,Consumer,East
CUST02816,Customer 2816,Corporate,South
CUST02817,Customer 2817,Consumer,East
CUST02818,Customer 2818,Corporate,East
CUST02819,Customer 2819,Consumer,Central
CUST02820,Customer 2820,SMB,South
CUST02821,Customer 2821,Consumer,East
CUST02822,Customer 2822,Corporate,East
CUST02823,Customer 2823,Consumer,South
CUST02824,Customer 2824,SMB,South
CUST02825,Customer 2825,SMB,Central
CUST02826,Customer 2826,Corporate,South
CUST02827,Customer 2827,Consumer,West
CUST02828,Customer 2828,Consumer,North
CUST02829,Customer 2829,SMB,West
CUST02830,Customer 2830,Corporate,North
CUST02831,Customer 2831,Consumer,Central
CUST02832,Customer 2832,Consumer,West
CUST02833,Customer 2833,Consumer,North
CUST02834,Customer 2834,SMB,West
CUST02835,Customer 2835,Corporate,East
CUST02836,Customer 2836,Corporate,South
CUST02837,Customer 2837,Corporate,South
CUST02838,Customer 2838,Consumer,West
CUST02839,Customer 2839,Consumer,West
CUST02840,Customer 2840,Consumer,South
CUST02841,Customer 2841,Corporate,West
CUST02842,Customer 2842,Consumer,South
CUST02843,Customer 2843,Consumer,North
CUST02844,Customer 2844,Consumer,East
CUST02845,Customer 2845,Consumer,North
CUST02846,Customer 2846,Corporate,South
CUST02847,Customer 2847,Consumer,East
CUST02848,Customer 2848,Consumer,South
CUST02849,Customer 2849,Corporate,South
CUST02850,Customer 2850,Consumer,West
CUST02851,Customer 2851,Consumer,East
CUST02852,Customer 2852,Consumer,West
CUST02853,Customer 2853,SMB,East
CUST02854,Customer 2854,Consumer,South
CUST02855,Customer 2855,Corporate,South
CUST02856,Customer 2856,SMB,West
CUST02857,Customer 2857,Corporate,North
CUST02858,Customer 2858,Consumer,South
CUST02859,Customer 2859,Corporate,West
CUST02860,Customer 2860,Consumer,West
CUST02861,Customer 2861,Consumer,East
CUST02862,Customer 2862,Consumer,North
CUST02863,Customer 2863,Consumer,North
CUST02864,Customer 2864,Consumer,South
CUST02865,Customer 2865,Consumer,West
CUST02866,Customer 2866,Consumer,South
CUST02867,Customer 2867,Consumer,North
CUST02868,Customer 2868,Corporate,North
CUST02869,Customer 2869,SMB,East
CUST02870,Customer 2870,Consumer,West
CUST02871,Customer 2871,Corporate,North
CUST02872,Customer 2872,Consumer,North
CUST02873,Customer 2873,Consumer,South
CUST02874,Customer 2874,Consumer,North
CUST02875,Customer 2875,Consumer,East
CUST02876,Customer 2876,Consumer,North
CUST02877,Customer 2877,Consumer,East
CUST02878,Customer 2878,Consumer,West
CUST02879,Customer 2879,Consumer,Central
CUST02880,Customer 2880,Consumer,Central
CUST02881,Customer 2881,Consumer,South
CUST02882,Customer 2882,Consumer,North
CUST02883,Customer 2883,Consumer,South
CUST02884,Customer 2884,Consumer,West
CUST02885,Customer 2885,Consumer,North
CUST02886,Customer 2886,Consumer,South
CUST02887,Customer 2887,Consumer,South
CUST02888,Customer 2888,SMB,South
CUST02889,Customer 2889,Consumer,West
CUST02890,Customer 2890,Consumer,East
CUST02891,Customer 2891,Consumer,East
CUST02892,Customer 2892,SMB,Central
CUST02893,Customer 2893,Corporate,North
CUST02894,Customer 2894,Corporate,North
CUST02895,Customer 2895,SMB,South
CUST02896,Customer 2896,Consumer,East
CUST02897,Customer 2897,SMB,East
CUST02898,Customer 2898,Consumer,North
CUST02899,Customer 2899,Corporate,Central
CUST02900,Customer 2900,Consumer,South
CUST02901,Customer 2901,Consumer,South
CUST02902,Customer 2902,SMB,East
CUST02903,Customer 2903,Consumer,Central
CUST02904,Customer 2904,SMB,East
CUST02905,Customer 2905,Consumer,Central
CUST02906,Customer 2906,Corporate,North
CUST02907,Customer 2907,SMB,East
CUST02908,Customer 2908,Consumer,West
CUST02909,Customer 2909,SMB,East
CUST02910,Customer 2910,Corporate,South
CUST02911,Customer 2911,Corporate,Central
CUST02912,Customer 2912,Consumer,North
CUST02913,Customer 2913,Consumer,South
CUST02914,Customer 2914,Corporate,West
CUST02915,Customer 2915,Consumer,Central
CUST02916,Customer 2916,Consumer,Central
CUST02917,Customer 2917,Consumer,Central
CUST02918,Customer 2918,SMB,North
CUST02919,Customer 2919,Consumer,Central
CUST02920,Customer 2920,Corporate,South
CUST02921,Customer 2921,SMB,East
CUST02922,Customer 2922,Consumer,South
CUST02923,Customer 2923,Consumer,West
CUST02924,Customer 2924,Corporate,East
CUST02925,Customer 2925,Consumer,West
CUST02926,Customer 2926,Corporate,North
CUST02927,Customer 2927,Corporate,North
CUST02928,Customer 2928,Corporate,South
CUST02929,Customer 2929,Consumer,North
CUST02930,Customer 2930,Corporate,West
CUST02931,Customer 2931,Corporate,South
CUST02932,Customer 2932,Consumer,East
CUST02933,Customer 2933,Corporate,North
CUST02934,Customer 2934,SMB,North
CUST02935,Customer 2935,Corporate,East
CUST02936,Customer 2936,Consumer,South
CUST02937,Customer 2937,Consumer,South
CUST02938,Customer 2938,Consumer,South
CUST02939,Customer 2939,Consumer,South
CUST02940,Customer 2940,Consumer,East
CUST02941,Customer 2941,SMB,North
CUST02942,Customer 2942,Consumer,South
CUST02943,Customer 2943,SMB,West
CUST02944,Customer 2944,Consumer,East
CUST02945,Customer 2945,Consumer,East
CUST02946,Customer 2946,Consumer,South
CUST02947,Customer 2947,Consumer,Central
CUST02948,Customer 2948,Corporate,South
CUST02949,Customer 2949,SMB,South
CUST02950,Customer 2950,SMB,Central
CUST02951,Customer 2951,Consumer,East
CUST02952,Customer 2952,Corporate,East
CUST02953,Customer 2953,Consumer,Central
CUST02954,Customer 2954,SMB,North
CUST02955,Customer 2955,Consumer,West
CUST02956,Customer 2956,Consumer,East
CUST02957,Customer 2957,Consumer,South
CUST02958,Customer 2958,Consumer,South
CUST02959,Customer 2959,Consumer,North
CUST02960,Customer 2960,SMB,Central
CUST02961,Customer 2961,Corporate,North
CUST02962,Customer 2962,SMB,South
CUST02963,Customer 2963,Consumer,West
CUST02964,Customer 2964,Corporate,West
CUST02965,Customer 2965,Consumer,North
CUST02966,Customer 2966,Consumer,West
CUST02967,Customer 2967,Consumer,East
CUST02968,Customer 2968,Consumer,West
CUST02969,Customer 2969,Corporate,North
CUST02970,Customer 2970,Consumer,North
CUST02971,Customer 2971,Consumer,East
CUST02972,Customer 2972,Corporate,North
CUST02973,Customer 2973,Consumer,East
CUST02974,Customer 2974,SMB,North
CUST02975,Customer 2975,Consumer,West
CUST02976,Customer 2976,SMB,Central
CUST02977,Customer 2977,Corporate,West
CUST02978,Customer 2978,Corporate,Central
CUST02979,Customer 2979,Corporate,Central
CUST02980,Customer 2980,SMB,South
CUST02981,Customer 2981,Corporate,South
CUST02982,Customer 2982,Consumer,Central
CUST02983,Customer 2983,Consumer,Central
CUST02984,Customer 2984,Corporate,Central
CUST02985,Customer 2985,Consumer,West
CUST02986,Customer 2986,Consumer,South
CUST02987,Customer 2987,Consumer,Central
CUST02988,Customer 2988,Consumer,Central
CUST02989,Customer 2989,Consumer,East
CUST02990,Customer 2990,Corporate,West
CUST02991,Customer 2991,Corporate,East
CUST02992,Customer 2992,SMB,Central
CUST02993,Customer 2993,Consumer,North
CUST02994,Customer 2994,Consumer,West
CUST02995,Customer 2995,Corporate,North
CUST02996,Customer 2996,Consumer,South
CUST02997,Customer 2997,Corporate,North
CUST02998,Customer 2998,Consumer,South
CUST02999,Customer 2999,SMB,South
CUST03000,Customer 3000,Consumer,Central
CUST03001,Customer 3001,SMB,East
CUST03002,Customer 3002,Corporate,Central
CUST03003,Customer 3003,Consumer,South
CUST03004,Customer 3004,Corporate,North
CUST03005,Customer 3005,Consumer,West
CUST03006,Customer 3006,Corporate,West
CUST03007,Customer 3007,Corporate,East
CUST03008,Customer 3008,Consumer,West
CUST03009,Customer 3009,Consumer,West
CUST03010,Customer 3010,Corporate,East
CUST03011,Customer 3011,Consumer,Central
CUST03012,Customer 3012,SMB,West
CUST03013,Customer 3013,Corporate,East
CUST03014,Customer 3014,Corporate,South
CUST03015,Customer 3015,Consumer,North
CUST03016,Customer 3016,Corporate,South
CUST03017,Customer 3017,SMB,West
CUST03018,Customer 3018,Consumer,West
CUST03019,Customer 3019,Consumer,South
CUST03020,Customer 3020,Consumer,East
CUST03021,Customer 3021,Consumer,North
CUST03022,Customer 3022,Corporate,South
CUST03023,Customer 3023,Consumer,Central
CUST03024,Customer 3024,Corporate,South
CUST03025,Customer 3025,Consumer,South
CUST03026,Customer 3026,Consumer,South
CUST03027,Customer 3027,Consumer,South
CUST03028,Customer 3028,SMB,West
CUST03029,Customer 3029,Corporate,Central
CUST03030,Customer 3030,Consumer,East
CUST03031,Customer 3031,Corporate,East
CUST03032,Customer 3032,Consumer,South
CUST03033,Customer 3033,Consumer,East
CUST03034,Customer 3034,Consumer,South
CUST03035,Customer 3035,SMB,North
CUST03036,Customer 3036,Corporate,West
CUST03037,Customer 3037,Corporate,South
CUST03038,Customer 3038,Consumer,South
CUST03039,Customer 3039,Consumer,North
CUST03040,Customer 3040,Corporate,West
CUST03041,Customer 3041,Consumer,North
CUST03042,Customer 3042,SMB,South
CUST03043,Customer 3043,Corporate,West
CUST03044,Customer 3044,Consumer,South
CUST03045,Customer 3045,Corporate,Central
CUST03046,Customer 3046,SMB,South
CUST03047,Customer 3047,Consumer,West
CUST03048,Customer 3048,Corporate,Central
CUST03049,Customer 3049,SMB,East
CUST03050,Customer 3050,Consumer,West
CUST03051,Customer 3051,SMB,South
CUST03052,Customer 3052,Consumer,West
CUST03053,Customer 3053,Corporate,Central
CUST03054,Customer 3054,Corporate,West
CUST03055,Customer 3055,Corporate,Central
CUST03056,Customer 3056,Consumer,East
CUST03057,Customer 3057,Corporate,East
CUST03058,Customer 3058,Consumer,South
CUST03059,Customer 3059,Consumer,West
CUST03060,Customer 3060,Consumer,Central
CUST03061,Customer 3061,Corporate,East
CUST03062,Customer 3062,Consumer,South
CUST03063,Customer 3063,Consumer,East
CUST03064,Customer 3064,SMB,West
CUST03065,Customer 3065,Consumer,Central
CUST03066,Customer 3066,Consumer,North
CUST03067,Customer 3067,Consumer,North
CUST03068,Customer 3068,Consumer,South
CUST03069,Customer 3069,Corporate,North
CUST03070,Customer 3070,Consumer,Central
CUST03071,Customer 3071,Consumer,South
CUST03072,Customer 3072,SMB,East
CUST03073,Customer 3073,SMB,South
CUST03074,Customer 3074,Corporate,South
CUST03075,Customer 3075,SMB,Central
CUST03076,Customer 3076,SMB,South
CUST03077,Customer 3077,Consumer,North
CUST03078,Customer 3078,Corporate,South
CUST03079,Customer 3079,Corporate,Central
CUST03080,Customer 3080,Consumer,Central
CUST03081,Customer 3081,Consumer,South
CUST03082,Customer 3082,Consumer,East
CUST03083,Customer 3083,Corporate,North
CUST03084,Customer 3084,Corporate,East
CUST03085,Customer 3085,Corporate,North
CUST03086,Customer 3086,Consumer,West
CUST03087,Customer 3087,Consumer,Central
CUST03088,Customer 3088,Consumer,North
CUST03089,Customer 3089,Consumer,South
CUST03090,Customer 3090,SMB,North
CUST03091,Customer 3091,SMB,South
CUST03092,Customer 3092,SMB,North
CUST03093,Customer 3093,SMB,South
CUST03094,Customer 3094,SMB,Central
CUST03095,Customer 3095,Consumer,North
CUST03096,Customer 3096,Consumer,West
CUST03097,Customer 3097,Consumer,North
CUST03098,Customer 3098,Consumer,East
CUST03099,Customer 3099,Consumer,South
CUST03100,Customer 3100,Consumer,Central
CUST03101,Customer 3101,SMB,North
CUST03102,Customer 3102,Consumer,North
CUST03103,Customer 3103,SMB,West
CUST03104,Customer 3104,Corporate,West
CUST03105,Customer 3105,Corporate,West
CUST03106,Customer 3106,Corporate,North
CUST03107,Customer 3107,Consumer,South
CUST03108,Customer 3108,Corporate,West
CUST03109,Customer 3109,Consumer,East
CUST03110,Customer 3110,SMB,East
CUST03111,Customer 3111,Consumer,South
CUST03112,Customer 3112,Consumer,South
CUST03113,Customer 3113,Corporate,Central
CUST03114,Customer 3114,Corporate,West
CUST03115,Customer 3115,Consumer,North
CUST03116,Customer 3116,Corporate,Central
CUST03117,Customer 3117,Consumer,East
CUST03118,Customer 3118,Corporate,South
CUST03119,Customer 3119,Consumer,South
CUST03120,Customer 3120,Consumer,West
CUST03121,Customer 3121,Consumer,South
CUST03122,Customer 3122,Consumer,East
CUST03123,Customer 3123,Consumer,West
CUST03124,Customer 3124,Consumer,North
CUST03125,Customer 3125,Consumer,Central
CUST03126,Customer 3126,Consumer,South
CUST03127,Customer 3127,Consumer,South
CUST03128,Customer 3128,Consumer,West
CUST03129,Customer 3129,Corporate,East
CUST03130,Customer 3130,SMB,South
CUST03131,Customer 3131,Consumer,East
CUST03132,Customer 3132,SMB,Central
CUST03133,Customer 3133,Consumer,West
CUST03134,Customer 3134,Consumer,West
CUST03135,Customer 3135,Corporate,South
CUST03136,Customer 3136,Corporate,South
CUST03137,Customer 3137,SMB,East
CUST03138,Customer 3138,Consumer,North
CUST03139,Customer 3139,Corporate,West
CUST03140,Customer 3140,Consumer,South
CUST03141,Customer 3141,Consumer,South
CUST03142,Customer 3142,Consumer,South
CUST03143,Customer 3143,SMB,South
CUST03144,Customer 3144,Consumer,South
CUST03145,Customer 3145,SMB,East
CUST03146,Customer 3146,Corporate,East
CUST03147,Customer 3147,Corporate,South
CUST03148,Customer 3148,Corporate,South
CUST03149,Customer 3149,SMB,West
CUST03150,Customer 3150,Consumer,North
CUST03151,Customer 3151,Consumer,East
CUST03152,Customer 3152,Corporate,East
CUST03153,Customer 3153,Consumer,East
CUST03154,Customer 3154,Consumer,Central
CUST03155,Customer 3155,Consumer,East
CUST03156,Customer 3156,Consumer,Central
CUST03157,Customer 3157,Consumer,West
CUST03158,Customer 3158,Consumer,South
CUST03159,Customer 3159,SMB,South
CUST03160,Customer 3160,Consumer,South
CUST03161,Customer 3161,SMB,South
CUST03162,Customer 3162,SMB,East
CUST03163,Customer 3163,Consumer,South
CUST03164,Customer 3164,Corporate,South
CUST03165,Customer 3165,Corporate,South
CUST03166,Customer 3166,Corporate,East
CUST03167,Customer 3167,Consumer,West
CUST03168,Customer 3168,Consumer,Central
CUST03169,Customer 3169,Consumer,South
CUST03170,Customer 3170,Corporate,South
CUST03171,Customer 3171,SMB,Central
CUST03172,Customer 3172,Corporate,West
CUST03173,Customer 3173,Corporate,East
CUST03174,Customer 3174,SMB,East
CUST03175,Customer 3175,Corporate,North
CUST03176,Customer 3176,Consumer,Central
CUST03177,Customer 3177,SMB,East
CUST03178,Customer 3178,Consumer,East
CUST03179,Customer 3179,Consumer,East
CUST03180,Customer 3180,Consumer,South
CUST03181,Customer 3181,SMB,South
CUST03182,Customer 3182,Consumer,West
CUST03183,Customer 3183,Consumer,East
CUST03184,Customer 3184,Consumer,North
CUST03185,Customer 3185,Consumer,South
CUST03186,Customer 3186,Consumer,Central
CUST03187,Customer 3187,Corporate,South
CUST03188,Customer 3188,SMB,South
CUST03189,Customer 3189,Consumer,East
CUST03190,Customer 3190,Consumer,West
CUST03191,Customer 3191,Consumer,East
CUST03192,Customer 3192,Consumer,West
CUST03193,Customer 3193,Corporate,North
CUST03194,Customer 3194,Corporate,Central
CUST03195,Customer 3195,Corporate,Central
CUST03196,Customer 3196,Consumer,East
CUST03197,Customer 3197,Corporate,East
CUST03198,Customer 3198,Consumer,South
CUST03199,Customer 3199,Consumer,South
CUST03200,Customer 3200,SMB,South
CUST03201,Customer 3201,Corporate,North
CUST03202,Customer 3202,SMB,Central
CUST03203,Customer 3203,SMB,South
CUST03204,Customer 3204,Corporate,East
CUST03205,Customer 3205,SMB,South
CUST03206,Customer 3206,Consumer,South
CUST03207,Customer 3207,Consumer,South
CUST03208,Customer 3208,Consumer,South
CUST03209,Customer 3209,Consumer,East
CUST03210,Customer 3210,Consumer,Central
CUST03211,Customer 3211,Consumer,South
CUST03212,Customer 3212,Corporate,Central
CUST03213,Customer 3213,Corporate,East
CUST03214,Customer 3214,Corporate,East
CUST03215,Customer 3215,Consumer,South
CUST03216,Customer 3216,Corporate,North
CUST03217,Customer 3217,Consumer,West
CUST03218,Customer 3218,Consumer,East
CUST03219,Customer 3219,Consumer,South
CUST03220,Customer 3220,Consumer,West
CUST03221,Customer 3221,Consumer,South
CUST03222,Customer 3222,SMB,West
CUST03223,Customer 3223,Corporate,South
CUST03224,Customer 3224,Corporate,Central
CUST03225,Customer 3225,Consumer,South
CUST03226,Customer 3226,SMB,North
CUST03227,Customer 3227,Corporate,West
CUST03228,Customer 3228,Consumer,North
CUST03229,Customer 3229,Corporate,Central
CUST03230,Customer 3230,Consumer,East
CUST03231,Customer 3231,Consumer,South
CUST03232,Customer 3232,Consumer,South
CUST03233,Customer 3233,Consumer,Central
CUST03234,Customer 3234,Consumer,East
CUST03235,Customer 3235,Consumer,Central
CUST03236,Customer 3236,Consumer,North
CUST03237,Customer 3237,SMB,Central
CUST03238,Customer 3238,Consumer,East
CUST03239,Customer 3239,Consumer,East
CUST03240,Customer 3240,Consumer,South
CUST03241,Customer 3241,SMB,North
CUST03242,Customer 3242,Corporate,Central
CUST03243,Customer 3243,SMB,Central
CUST03244,Customer 3244,Consumer,South
CUST03245,Customer 3245,Consumer,Central
CUST03246,Customer 3246,Corporate,North
CUST03247,Customer 3247,Consumer,North
CUST03248,Customer 3248,SMB,North
CUST03249,Customer 3249,SMB,South
CUST03250,Customer 3250,Consumer,North
CUST03251,Customer 3251,SMB,South
