OrderID,OrderDate,CustomerID,ProductID,Quantity,DiscountPct,UnitPrice,Region
ORD060624,2025-10-11,CUST02692,PROD0335,4,0.1004,437.01,South
ORD060625,2025-09-14,CUST01857,PROD0489,3,0.0723,387.79,South
ORD060626,2024-03-18,CUST01732,PROD0420,8,0.01,87.71,East
ORD060627,2024-06-01,CUST01486,PROD0489,11,0.0471,387.79,Central
ORD060628,2024-02-22,CUST00144,PROD0497,8,0.037,431.07,Central
ORD060629,2024-08-23,CUST04525,PROD0500,4,0.2278,1334.72,North
ORD060630,2023-07-17,CUST04236,PROD0050,4,0.2487,742.74,South
ORD060631,2024-12-23,CUST04176,PROD0088,-3,0.0669,1586.29,Central
ORD060632,2024-07-08,CUST02633,PROD0424,9,0.0858,487.31,Central
ORD060633,2025-09-28,CUST01541,PROD0223,4,0.1193,92.4,Central
ORD060634,2023-12-17,CUST00026,PROD0441,8,0.1682,944.49,East
ORD060635,2025-04-14,CUST03539,PROD0065,12,0.242,848.58,North
ORD060636,2023-07-01,CUST03518,PROD0302,12,0.0943,557.13,North
ORD060637,2023-04-12,CUST04396,PROD0210,13,,854.44,East
ORD060638,2025-04-05,CUST02116,PROD0221,4,0.1553,303.21,Central
ORD060639,2025-08-31,CUST03286,PROD0151,14,0.2276,917.0,North
ORD060640,2025-09-11,CUST01972,PROD0045,13,0.1179,455.95,South
ORD060641,2023-03-06,CUST04764,PROD0198,5,0.0763,793.05,South
ORD060642,2024-01-22,CUST00308,PROD0090,5,0.01,965.06,South
ORD060643,2024-06-02,CUST02839,PROD0469,3,0.1071,1130.99,West
ORD060644,2023-11-10,CUST03364,PROD0444,12,0.0664,559.43,South
ORD060645,2023-11-24,CUST00247,PROD0437,7,0.0074,1122.91,East
ORD060646,2024-02-14,CUST03241,PROD0231,14,0.0267,636.8,North
ORD060647,2023-01-28,CUST04795,PROD0087,14,0.0724,1096.13,North
ORD060648,2025-10-10,CUST04844,PROD0289,7,0.1082,109.7,East
ORD060649,2023-11-26,CUST00390,PROD0144,5,0.128,1121.79,Central
ORD060650,2024-10-01,CUST00541,PROD0136,9,0.246,217.74,Central
ORD060651,2025-05-15,CUST02348,PROD0495,13,0.1215,1467.91,South
ORD060652,2023-07-01,CUST04727,PROD0246,10,0.2429,818.24,South
ORD060653,2023-08-14,CUST02128,PROD0047,14,0.1703,1140.1,South
ORD060654,2024-11-24,CUST02392,PROD0485,4,0.2232,988.24,North
ORD060655,2025-12-25,CUST03510,PROD0075,4,0.2132,1604.88,West
ORD060656,2024-03-15,CUST00269,PROD0168,12,0.0182,137.8,Central
ORD060657,2025-09-25,CUST04248,PROD0241,4,0.0065,1701.21,South
ORD060658,2023-01-20,CUST03778,PROD0101,14,0.24,1381.46,West
ORD060659,2025-03-18,CUST04996,PROD0443,6,0.1569,673.96,South
ORD060660,2025-11-29,CUST02067,PROD0044,12,0.0927,1071.95,West
ORD060661,2025-03-28,CUST03822,PROD0046,3,0.1172,1540.79,South
ORD060662,2023-05-06,CUST00451,PROD0401,8,0.0665,357.91,North
ORD060663,2023-01-13,CUST01461,PROD0208,6,0.0173,956.33,South
ORD060664,2024-03-29,CUST00634,PROD0204,7,0.0448,874.25,North
ORD060665,2024-09-04,CUST03065,PROD0101,10,0.05,1381.46,Central
ORD060666,2024-12-21,CUST04817,PROD0032,11,0.1597,144.33,North
ORD060667,2025-10-14,CUST03847,PROD0024,4,0.2164,896.86,West
ORD060668,2024-10-04,CUST03271,PROD0025,8,0.2023,1200.06,South
ORD060669,2023-10-21,CUST03539,PROD0226,3,0.1301,1335.4,North
ORD060670,2023-01-05,CUST04765,PROD0136,8,0.0944,217.74,South
ORD060671,2025-10-18,CUST03474,PROD0400,9,0.0568,282.27,North
ORD060672,2024-10-28,CUST03881,PROD0393,2,0.0591,1511.42,West
ORD060673,2025-01-13,CUST01322,PROD0315,10,0.1071,171.72,South
ORD060674,2025-03-08,CUST03131,PROD0128,2,,138.58,East
ORD060675,2025-05-26,CUST03434,PROD0373,5,0.045,1020.44,East
ORD060676,2025-07-19,CUST00594,PROD0114,2,0.1173,268.0,North
ORD060677,2025-08-11,CUST03512,PROD0421,11,0.0826,954.72,East
ORD060678,2023-07-21,CUST02252,PROD0195,10,0.1049,1320.1,East
ORD060679,2023-11-21,CUST04916,PROD0120,8,0.0329,1336.34,South
ORD060680,2023-02-10,CUST01204,PROD0343,10,0.1611,390.04,North
ORD060681,2023-05-14,CUST02395,PROD0439,1,0.2312,716.4,West
ORD060682,2025-11-01,CUST00800,PROD0263,9,0.0848,396.73,South
ORD060683,2024-04-08,CUST00295,PROD0091,4,0.1891,167.55,West
ORD060684,2025-01-15,CUST02470,PROD0293,7,0.0871,688.42,East
ORD060685,2024-09-11,CUST04812,PROD0453,13,0.0043,563.88,South
ORD060686,2024-05-13,CUST01567,PROD0372,1,0.0519,276.74,East
ORD060687,2023-06-27,CUST04412,PROD0341,6,0.0459,1295.14,South
ORD060688,2025-03-05,CUST04767,PROD0299,8,0.1352,1652.89,South
ORD060689,2025-04-04,CUST04062,PROD0159,6,0.1191,616.08,Central
ORD060690,2023-06-22,CUST00146,PROD0056,2,0.1361,1622.08,West
ORD060691,2023-12-19,CUST03615,PROD0273,2,0.1805,872.08,North
ORD060692,2025-11-16,CUST00142,PROD0421,11,0.1414,954.72,East
ORD060693,2025-07-25,CUST01334,PROD0106,6,0.1502,200.84,South
ORD060694,2024-12-18,CUST03121,PROD0160,2,0.1342,677.6,South
ORD060695,2025-11-17,CUST04746,PROD0423,11,0.1974,1227.21,West
ORD060696,2025-08-19,CUST00466,PROD0038,4,0.0744,1189.78,West
ORD060697,2024-11-04,CUST04775,PROD0391,6,0.2064,456.59,West
ORD060698,2024-09-02,CUST02771,PROD0011,5,0.1756,915.91,North
ORD060699,2024-12-12,CUST03712,PROD0154,10,0.0723,321.15,North
ORD060700,2025-05-27,CUST04079,PROD0114,2,0.1949,268.0,North
ORD060701,2025-11-18,CUST02537,PROD0168,14,0.1575,137.8,East
ORD060702,2023-12-26,CUST00628,PROD0421,12,0.0018,954.72,West
ORD060703,2023-11-25,CUST03902,PROD0383,12,0.0017,1180.0,Central
ORD060704,2023-05-26,CUST00352,PROD0111,3,0.0858,348.81,West
ORD060705,2023-01-12,CUST00696,PROD0078,7,0.1604,701.33,South
ORD060706,2024-01-23,CUST04758,PROD0211,5,0.1253,1384.11,East
ORD060707,2023-10-01,CUST04566,PROD0428,7,0.1981,1163.59,East
ORD060708,2025-09-10,CUST04300,PROD0053,5,0.0553,1742.14,North
ORD060709,2024-06-18,CUST04700,PROD0045,2,0.0106,455.95,South
ORD060710,2025-02-04,CUST01233,PROD0008,4,0.241,210.55,West
ORD060711,2023-08-16,CUST04898,PROD0357,12,0.25,1015.14,West
ORD060712,2024-05-15,CUST02413,PROD0174,2,0.0099,1491.84,North
ORD060713,2025-06-05,CUST00488,PROD0342,4,0.182,833.89,North
ORD060714,2023-09-15,CUST00773,PROD0106,13,0.0868,200.84,South
ORD060715,2024-03-07,CUST03519,PROD0009,14,0.2297,86.25,East
ORD060716,2024-10-17,CUST04193,PROD0410,5,0.0213,1198.66,East
ORD060717,2023-08-09,CUST01956,PROD0296,8,0.2102,1071.7,South
ORD060718,2024-10-11,CUST00961,PROD0353,3,0.2383,723.68,North
ORD060719,2024-11-04,CUST01101,PROD0389,5,0.1847,513.97,East
ORD060720,2024-08-04,CUST04151,PROD0259,1,0.0455,1438.49,South
ORD060721,2023-07-01,CUST04097,PROD0415,12,0.0225,1808.55,South
ORD060722,2025-03-19,CUST01240,PROD0029,2,0.1876,230.56,East
ORD060723,2025-07-07,CUST00228,PROD0255,7,0.0983,1010.93,North
ORD060724,2023-09-24,CUST00551,PROD0453,3,0.1292,563.88,South
ORD060725,2023-05-01,CUST02011,PROD0197,8,0.0224,562.07,North
ORD060726,2024-07-14,CUST01067,PROD0316,5,0.1961,148.47,South
ORD060727,2023-07-10,CUST02274,PROD0450,8,0.1331,390.05,South
ORD060728,2023-12-05,CUST02703,PROD0241,1,0.2147,1701.21,East
ORD060729,2024-12-21,CUST00433,PROD0467,4,0.1053,799.43,East
ORD060730,2023-08-14,CUST04426,PROD0106,4,0.1638,200.84,West
ORD060731,2024-02-06,CUST03933,PROD0069,9,0.1309,525.75,North
ORD060732,2023-12-31,CUST00194,PROD0059,4,0.2319,1565.85,East
ORD060733,2025-02-23,CUST02208,PROD0339,6,0.207,251.03,North
ORD060734,2025-05-30,CUST00716,PROD0351,1,0.1525,558.47,North
ORD060735,2025-08-13,CUST04120,PROD0040,14,0.2071,1773.56,West
ORD060736,2023-05-05,CUST02766,PROD0121,5,0.0821,964.63,North
ORD060737,2025-04-23,CUST00948,PROD0400,13,0.2042,282.27,East
ORD060738,2023-10-29,CUST00454,PROD0015,10,0.2158,1807.37,North
ORD060739,2025-09-07,CUST01601,PROD0041,13,0.007,1810.66,North
ORD060740,2024-08-07,CUST01738,PROD0475,1,0.078,732.5,East
ORD060741,2025-10-07,CUST01513,PROD0114,2,0.0902,268.0,North
ORD060742,2024-03-15,CUST01869,PROD0203,8,0.0948,305.96,East
ORD060743,2023-12-18,CUST00669,PROD0315,2,,171.72,East
ORD060744,2025-06-26,CUST02440,PROD0474,-12,0.1659,509.91,Central
ORD060745,2024-01-26,CUST01446,PROD0402,13,0.0772,553.8,North
ORD060746,2025-05-04,CUST03592,PROD0356,9,0.0924,384.52,North
ORD060747,2023-02-26,CUST03867,PROD0427,13,0.0115,1061.81,North
ORD060748,2025-01-12,CUST01231,PROD0434,13,0.1183,975.44,Central
ORD060749,2025-09-22,CUST00653,PROD0054,12,0.1376,110.32,East
ORD060750,2023-11-06,CUST01639,PROD0072,8,0.1215,656.86,West
ORD060751,2025-12-16,CUST00667,PROD0337,5,0.2314,499.1,South
ORD060752,2023-01-24,CUST02165,PROD0308,5,0.2024,608.03,Central
ORD060753,2023-05-18,CUST04648,PROD0194,4,0.2496,422.43,East
ORD060754,2023-12-11,CUST01962,PROD0268,12,0.072,777.74,North
ORD060755,2023-12-10,CUST04307,PROD0151,5,0.2081,917.0,West
ORD060756,2024-10-20,CUST03582,PROD0060,6,0.1382,,South
ORD060757,2025-08-08,CUST04353,PROD0151,-2,0.1341,917.0,South
ORD060758,2023-04-22,CUST00230,PROD0003,7,0.0618,390.14,South
ORD060759,2025-03-31,CUST03535,PROD0103,6,0.0911,1492.08,West
ORD060760,2025-06-21,CUST00740,PROD0196,1,0.0611,248.16,South
ORD060761,2024-09-29,CUST03042,PROD0125,14,0.1239,1007.44,South
ORD060762,2025-12-17,CUST00691,PROD0411,1,0.1972,909.62,East
ORD060763,2023-04-16,CUST04359,PROD0263,14,0.1279,396.73,East
ORD060764,2025-03-19,CUST02678,PROD0493,12,0.1227,666.97,Central
ORD060765,2024-04-02,CUST02901,PROD0380,12,0.0279,1081.94,South
ORD060766,2024-03-30,CUST00425,PROD0414,9,0.0702,1068.19,Central
ORD060767,2024-10-19,CUST01554,PROD0061,8,0.0486,541.14,North
ORD060768,2025-05-23,CUST00374,PROD0285,11,0.0472,1843.69,East
ORD060769,2024-06-11,CUST04298,PROD0180,3,0.1982,742.94,Central
ORD060770,2023-10-26,CUST03907,PROD0499,1,0.0474,890.67,South
ORD060771,2023-10-19,CUST03147,PROD0115,4,0.1859,1013.88,South
ORD060772,2025-11-11,CUST04902,PROD0373,8,0.1379,1020.44,South
ORD060773,2024-03-30,CUST04288,PROD0139,14,0.1424,871.45,East
ORD060774,2024-02-06,CUST00182,PROD0079,5,0.1874,388.38,South
ORD060775,2024-09-12,CUST04395,PROD0492,7,0.0582,835.34,West
ORD060776,2025-01-26,CUST00860,PROD0487,10,0.1729,305.13,South
ORD060777,2023-02-10,CUST00639,PROD0414,14,0.1165,1068.19,North
ORD060778,2023-01-21,CUST02546,PROD0468,9,0.0285,1354.83,South
ORD060779,2024-09-20,CUST03156,PROD0070,5,0.164,1364.33,Central
ORD060780,2024-11-22,CUST04501,PROD0455,7,0.1611,1636.01,West
ORD060781,2024-06-22,CUST02601,PROD0479,11,0.0718,998.24,Central
ORD060782,2023-11-21,CUST02521,PROD0360,8,0.191,627.22,North
ORD060783,2025-05-08,CUST00464,PROD0238,6,0.2422,740.05,West
ORD060784,2023-04-22,CUST01898,PROD0416,5,0.0607,1705.58,North
ORD060785,2024-12-02,CUST01008,PROD0472,3,0.125,1262.72,West
ORD060786,2024-04-20,CUST04197,PROD0499,3,0.1992,890.67,East
ORD060787,2024-02-06,CUST01831,PROD0047,6,0.0162,1140.1,South
ORD060788,2023-04-27,CUST03853,PROD0042,2,0.0748,698.42,North
ORD060789,2025-01-04,CUST00299,PROD0146,10,0.2213,600.48,South
ORD060790,2023-07-22,CUST04001,PROD0496,14,0.0017,1199.64,West
ORD060791,2024-08-15,CUST03137,PROD0207,14,0.1294,1530.88,East
ORD060792,2025-09-08,CUST01171,PROD0292,5,0.1479,1182.19,Central
ORD060793,2025-03-24,CUST03856,PROD0387,14,0.19,675.08,North
ORD060794,2023-03-11,CUST03252,PROD0327,6,0.0499,1209.16,  north  
ORD060795,2025-12-12,CUST03249,PROD0196,1,0.0413,248.16,South
ORD060796,2024-11-15,CUST00916,PROD0108,8,0.1783,1414.75,East
ORD060797,2025-06-30,CUST02356,PROD0114,13,0.0968,268.0,South
ORD060798,2023-03-08,CUST02282,PROD0222,2,0.0836,523.17,North
ORD060799,2025-09-29,CUST01016,PROD0289,11,0.226,,North
ORD060800,2025-02-25,CUST04195,PROD0409,3,0.232,1278.82,South
ORD060801,2025-08-27,CUST03032,PROD0487,9,0.0927,305.13,South
ORD060802,2025-12-07,CUST03977,PROD0147,3,0.134,640.18,North
ORD060803,2025-07-11,CUST04771,PROD0322,3,0.0049,203.42,South
ORD060804,2024-04-15,CUST02776,PROD0170,2,0.2479,256.27,South
ORD060805,2025-07-07,CUST01512,PROD0182,11,0.2038,955.97,North
ORD060806,2025-11-27,CUST03850,PROD0266,10,0.2328,404.21,Central
ORD060807,2025-09-21,CUST02884,PROD0376,1,0.0385,688.14,West
ORD060808,2024-12-04,CUST00338,PROD0128,8,0.0518,138.58,East
ORD060809,2025-11-16,CUST01736,PROD0021,14,0.0403,1359.86,Central
ORD060810,2024-10-14,CUST04150,PROD0301,7,0.1044,220.05,North
ORD060811,2024-05-02,CUST02848,PROD0029,10,0.1953,230.56,South
ORD060812,2023-07-07,CUST03972,PROD0488,11,0.1379,1867.36,South
ORD060813,2024-05-25,CUST04843,PROD0097,11,0.1728,306.5,North
ORD060814,2025-11-09,CUST03709,PROD0243,9,0.0296,110.05,North
ORD060815,2023-05-11,CUST01535,PROD0203,7,0.0064,305.96,South
ORD060816,2025-08-02,CUST00721,PROD0425,3,0.0779,389.4,West
ORD060817,2024-12-05,CUST01070,PROD0396,6,0.1046,1644.45,North
ORD060818,2023-05-25,CUST01068,PROD0413,9,0.2363,1227.42,South
ORD060819,2023-09-05,CUST02194,PROD0462,2,0.0168,332.68,South
ORD060820,2023-02-01,CUST01097,PROD0261,12,0.1853,355.36,North
ORD060821,2025-03-22,CUST03689,PROD0392,14,0.0787,417.13,North
ORD060822,2024-01-29,CUST03421,PROD0318,2,0.1176,840.04,South
ORD060823,2023-07-23,CUST00512,PROD0277,2,0.2004,1104.39,East
ORD060824,2023-06-24,CUST01402,PROD0138,9,0.0388,1705.23,South
ORD060825,2024-07-07,CUST00495,PROD0397,8,0.2335,608.44,West
ORD060826,2024-01-04,CUST00660,PROD0228,1,0.1104,1093.73,West
ORD060827,2025-09-19,CUST03087,PROD0010,8,0.2267,1489.3,Central
ORD060828,2025-11-16,CUST02814,PROD0303,9,0.0855,1191.43,South
ORD060829,2023-08-08,CUST01120,PROD0386,9,0.0297,353.83,North
ORD060830,2025-08-02,CUST01785,PROD0121,1,0.1525,964.63,East
ORD060831,2023-03-08,CUST04592,PROD0339,6,0.1545,251.03,North
ORD060832,2024-04-27,CUST02404,PROD0426,6,0.0257,375.24,East
ORD060833,2024-09-25,CUST04057,PROD0195,10,0.2049,1320.1,East
ORD060834,2023-10-30,CUST03653,PROD0371,3,0.219,608.68,Central
ORD060835,2024-12-12,CUST01501,PROD0168,12,0.1267,137.8,Central
ORD060836,2024-09-25,CUST01160,PROD0432,1,0.1277,921.89,Central
ORD060837,2025-10-20,CUST04595,PROD0126,12,0.0736,971.88,South
ORD060838,2025-10-24,CUST04533,PROD0061,11,0.1347,541.14,Central
ORD060839,2025-06-14,CUST00872,PROD0399,11,0.2158,82.89,South
ORD060840,2025-05-16,CUST03593,PROD0233,5,0.218,846.21,West
ORD060841,2024-01-05,CUST00854,PROD0050,14,0.1044,742.74,South
ORD060842,2025-08-09,CUST04092,PROD0151,2,0.1553,917.0,East
ORD060843,2024-02-01,CUST00120,PROD0075,14,0.218,1604.88,East
ORD060844,2025-04-14,CUST02066,PROD0083,4,0.2394,685.26,West
ORD060845,2024-06-16,CUST01782,PROD0290,6,0.1436,280.0,South
ORD060846,2024-07-06,CUST02933,PROD0473,12,0.0048,1061.79,North
ORD060847,2025-06-06,CUST03882,PROD0230,10,0.2362,1589.42,Central
ORD060848,2023-06-05,CUST03924,PROD0169,12,0.19,377.89,South
ORD060849,2025-07-21,CUST01817,PROD0269,13,0.0512,945.15,East
ORD060850,2025-06-16,CUST00236,PROD0204,12,0.1954,874.25,East
ORD060851,2024-05-31,CUST04645,PROD0303,1,0.0144,1191.43,West
ORD060852,2024-12-14,CUST01833,PROD0424,2,0.0664,487.31,South
ORD060853,2023-10-18,CUST04673,PROD0402,13,0.1693,553.8,Central
ORD060854,2025-04-26,CUST00575,PROD0482,13,0.0923,504.98,South
ORD060855,2023-05-11,CUST03695,PROD0050,4,0.2182,742.74,West
ORD060856,2025-03-15,CUST04005,PROD0111,7,0.0635,348.81,North
ORD060857,2025-01-13,CUST00975,PROD0461,14,0.1925,391.09,Central
ORD060858,2023-09-27,CUST04859,PROD0187,2,0.0397,1611.53,East
ORD060859,2025-06-12,CUST00397,PROD0271,4,0.0804,106.7,South
ORD060860,2023-11-10,CUST04517,PROD0065,13,0.233,848.58,Central
ORD060861,2024-08-17,CUST01191,PROD0460,6,0.0366,1116.19,West
ORD060862,2025-07-27,CUST04595,PROD0478,8,0.1127,472.93,South
ORD060863,2023-03-07,CUST01577,PROD0291,6,0.2216,1729.39,South
ORD060864,2024-03-22,CUST01876,PROD0366,2,0.0619,574.65,East
ORD060865,2024-11-18,CUST02974,PROD0225,2,0.1996,1192.09,North
ORD060866,2023-07-14,CUST02603,PROD0001,7,0.0603,713.9,East
ORD060867,2024-07-16,CUST04445,PROD0286,10,0.0977,1197.12,West
ORD060868,2024-12-05,CUST01948,PROD0200,1,0.0709,1032.16,West
ORD060869,2025-08-13,CUST01798,PROD0058,8,0.1429,153.59,North
ORD060870,2023-11-23,CUST01829,PROD0039,14,0.0571,862.63,East
ORD060871,2025-06-30,CUST02719,PROD0123,10,0.1743,1553.01,West
ORD060872,2024-12-05,CUST00074,PROD0336,9,0.0514,138.05,East
ORD060873,2024-07-12,CUST02671,PROD0299,7,0.1512,1652.89,Central
ORD060874,2024-10-08,CUST02954,PROD0019,13,0.1528,760.53,North
ORD060875,2025-12-19,CUST01923,PROD0014,5,0.0937,594.97,South
ORD060876,2024-12-27,CUST04066,PROD0088,12,0.2075,1586.29,East
ORD060877,2024-04-17,CUST00140,PROD0171,11,0.1522,274.85,West
ORD060878,2025-12-24,CUST01987,PROD0045,3,0.1551,455.95,East
ORD060879,2025-01-28,CUST01582,PROD0225,4,0.1705,1192.09,East
ORD060880,2023-10-31,CUST04254,PROD0212,7,0.0703,822.01,West
ORD060881,2024-10-31,CUST03547,PROD0275,8,0.074,220.75,West
ORD060882,2025-12-05,CUST02233,PROD0361,7,0.1261,765.36,North
ORD060883,2025-02-05,CUST01582,PROD0384,14,0.0575,1371.67,East
ORD060884,2025-04-16,CUST03198,PROD0179,2,0.1499,262.41,South
ORD060885,2024-12-26,CUST03659,PROD0255,8,0.0888,1010.93,East
ORD060886,2025-07-26,CUST00060,PROD0082,11,0.1961,755.42,North
ORD060887,2023-03-31,CUST04937,PROD0144,2,0.1112,1121.79,South
ORD060888,2025-05-29,CUST03104,PROD0071,6,0.1557,1146.37,West
ORD060889,2025-09-14,CUST02019,PROD0165,9,0.0297,472.17,North
ORD060890,2023-01-26,CUST01471,PROD0074,6,0.0115,600.25,South
ORD060891,2025-05-13,CUST03189,PROD0461,9,0.0214,391.09,East
ORD060892,2024-07-06,CUST04009,PROD0109,4,0.0026,1418.94,West
ORD060893,2024-02-27,CUST04274,PROD0014,11,0.2157,594.97,East
ORD060894,2023-04-26,CUST00007,PROD0053,10,0.0796,1742.14,West
ORD060895,2023-12-16,CUST03068,PROD0480,1,0.2336,1103.21,South
ORD060896,2025-01-08,CUST00548,PROD0468,7,0.0538,1354.83,East
ORD060897,2024-07-17,CUST01284,PROD0238,8,0.021,740.05,North
ORD060898,2023-03-07,CUST04089,PROD0065,12,0.1725,848.58,East
ORD060899,2023-12-02,CUST00637,PROD0067,6,0.1389,399.68,South
ORD060900,2023-02-06,CUST02231,PROD0499,7,0.1128,890.67,South
ORD060901,2024-02-03,CUST00076,PROD0197,2,0.2108,562.07,South
ORD060902,2025-09-20,CUST01341,PROD0294,4,0.0498,1548.99,West
ORD060903,2025-04-10,CUST02697,PROD0001,2,0.0129,,South
ORD060904,2025-10-02,CUST00096,PROD0283,9,0.0863,454.19,East
ORD060905,2023-07-02,CUST04554,PROD0065,9,0.144,848.58,North
ORD060906,2024-11-14,CUST01796,PROD0143,7,0.137,1382.91,East
ORD060907,2023-11-27,CUST00305,PROD0438,14,0.1399,843.13,North
ORD060908,2024-05-19,CUST03972,PROD0175,14,0.0732,1542.07,South
ORD060909,2025-11-26,CUST00173,PROD0270,4,0.186,1033.62,West
ORD060910,2025-06-27,CUST02650,PROD0446,12,0.2008,1102.86,West
ORD060911,2025-02-02,CUST01563,PROD0107,2,0.1926,725.72,North
ORD060912,2025-11-22,CUST00589,PROD0035,12,0.0178,362.42,South
ORD060913,2024-06-30,CUST01713,PROD0111,5,0.0424,348.81,South
ORD060914,2023-03-01,CUST01863,PROD0331,3,0.1935,1267.99,North
ORD060915,2025-09-26,CUST01824,PROD0293,13,0.1496,688.42,North
ORD060916,2023-04-24,CUST01726,PROD0133,5,0.1035,1268.12,South
ORD060917,2023-10-20,CUST00642,PROD0364,13,0.0127,337.33,West
ORD060918,2025-09-18,CUST00529,PROD0476,4,0.2409,356.63,Central
ORD060919,2025-08-30,CUST04837,PROD0212,10,0.0859,822.01,North
ORD060920,2023-04-19,CUST01844,PROD0469,7,0.1202,1130.99,South
ORD060921,2025-07-27,CUST04862,PROD0360,7,0.0603,627.22,East
ORD060922,2025-02-21,CUST00693,PROD0059,1,0.1839,1565.85,East
ORD060923,2023-04-29,CUST03692,PROD0398,4,0.1867,1341.01,South
ORD060924,2024-08-29,CUST03560,PROD0138,5,0.0688,1705.23,West
ORD060925,2023-10-18,CUST02734,PROD0173,5,0.1656,587.87,South
ORD060926,2024-07-25,CUST01133,PROD0380,2,0.0095,1081.94,West
ORD060927,2023-07-22,CUST01143,PROD0235,7,0.1176,511.62,North
ORD060928,2023-04-18,CUST01442,PROD0223,6,0.1565,92.4,Central
ORD060929,2024-12-14,CUST03489,PROD0235,8,0.0827,511.62,West
ORD060930,2025-03-09,CUST00758,PROD0401,3,0.2187,357.91,South
ORD060931,2023-07-29,CUST00903,PROD0355,5,0.1357,1369.33,North
ORD060932,2024-10-21,CUST03974,PROD0240,2,0.1108,504.41,North
ORD060933,2024-06-23,CUST00027,PROD0422,10,0.0321,812.17,South
ORD060934,2025-10-15,CUST04648,PROD0252,3,0.025,533.86,East
ORD060935,2024-09-12,CUST03981,PROD0333,8,0.1738,507.65,East
ORD060936,2024-06-11,CUST00966,PROD0190,13,0.2496,1407.82,South
ORD060937,2023-01-10,CUST00866,PROD0471,10,0.1799,837.25,South
ORD060938,2025-09-27,CUST02637,PROD0329,2,0.2354,1153.03,South
ORD060939,2024-12-26,CUST02170,PROD0008,4,0.197,210.55,North
ORD060940,2023-07-21,CUST04551,PROD0139,4,0.2192,871.45,Central
ORD060941,2023-01-07,CUST01621,PROD0353,8,0.0863,723.68,West
ORD060942,2023-08-12,CUST04717,PROD0217,8,0.2431,997.37,South
ORD060943,2024-07-06,CUST02840,PROD0488,5,0.241,1867.36,South
ORD060944,2025-11-06,CUST00693,PROD0187,8,0.2092,1611.53,East
ORD060945,2024-11-10,CUST02004,PROD0432,13,0.1158,921.89,East
ORD060946,2023-04-19,CUST02997,PROD0343,6,0.2453,390.04,North
ORD060947,2023-07-30,CUST01431,PROD0013,9,0.1784,339.59,South
ORD060948,2023-09-17,CUST02525,PROD0322,4,0.1421,203.42,North
ORD060949,2023-03-25,CUST03260,PROD0356,9,0.0964,384.52,East
ORD060950,2023-06-04,CUST02046,PROD0081,13,0.0303,1326.95,Central
ORD060951,2023-04-11,CUST04019,PROD0148,1,0.1084,961.58,West
ORD060952,2025-02-16,CUST04074,PROD0155,2,0.1671,473.44,East
ORD060953,2025-01-18,CUST04831,PROD0096,12,0.0759,873.49,West
ORD060954,2025-05-05,CUST00130,PROD0310,12,0.0491,1238.36,Central
ORD060955,2023-07-20,CUST00780,PROD0286,8,0.0379,1197.12,North
ORD060956,2025-09-15,CUST04210,PROD0309,2,0.0578,298.7,West
ORD060957,2024-02-14,CUST04209,PROD0261,11,0.2486,355.36,South
ORD060958,2023-06-10,CUST01175,PROD0445,1,0.0282,1283.45,South
ORD060959,2023-06-22,CUST04922,PROD0326,2,0.1603,941.3,East
ORD060960,2023-12-19,CUST00720,PROD0203,2,0.089,305.96,North
ORD060961,2023-04-07,CUST04556,PROD0217,7,0.1117,997.37,North
ORD060962,2023-12-14,CUST03153,PROD0070,3,0.083,1364.33,East
ORD060963,2024-12-25,CUST04591,PROD0376,1,0.098,688.14,West
ORD060964,2025-12-02,CUST04708,PROD0322,6,0.1735,203.42,Central
ORD060965,2023-01-06,CUST00750,PROD0196,5,0.111,248.16,Central
ORD060966,2024-09-30,CUST02593,PROD0440,13,0.2036,1707.49,  west  
ORD060967,2023-09-15,CUST01836,PROD0188,11,0.0812,1365.77,North
ORD060968,2024-01-05,CUST04820,PROD0157,6,0.1741,1351.12,Central
ORD060969,2024-12-06,CUST04815,PROD0147,9,0.1641,640.18,Central
ORD060970,2023-11-24,CUST03071,PROD0371,9,0.1997,608.68,South
ORD060971,2024-04-25,CUST01355,PROD0454,11,0.1962,921.45,South
ORD060972,2023-12-16,CUST02981,PROD0311,1,0.1269,611.65,South
ORD060973,2024-02-01,CUST02973,PROD0340,3,0.195,966.05,East
ORD060974,2025-02-19,CUST00930,PROD0379,9,0.0268,596.81,North
ORD060975,2023-11-17,CUST03471,PROD0118,12,0.0999,992.9,South
ORD060976,2024-08-25,CUST00742,PROD0059,4,0.0475,1565.85,East
ORD060977,2025-05-18,CUST00355,PROD0202,1,0.0084,532.86,Central
ORD060978,2024-11-14,CUST03151,PROD0338,7,0.238,1110.97,East
ORD060979,2025-04-12,CUST04082,PROD0424,1,0.116,487.31,South
ORD060980,2024-05-30,CUST00312,PROD0310,1,0.1084,1238.36,South
ORD060981,2024-05-24,CUST03027,PROD0357,6,0.1755,1015.14,South
ORD060982,2023-01-29,CUST04868,PROD0427,8,0.0342,1061.81,West
ORD060983,2025-02-11,CUST04819,PROD0388,1,0.1022,1480.83,South
ORD060984,2025-01-23,CUST01392,PROD0092,8,0.1052,1084.18,East
ORD060985,2024-07-13,CUST04918,PROD0118,1,0.0544,992.9,South
ORD060986,2025-03-04,CUST02317,PROD0455,11,0.1879,1636.01,West
ORD060987,2024-12-22,CUST00545,PROD0205,12,0.1804,266.91,East
